customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived,ContractRenewalYear,ContractRenewalMonth,ContractRenewalDay,LastContactYear,LastContactMonth,LastContactDay,ChurnRiskScore,MonthlyRevenue,TenureCategory,MonthlyChargesCategory,CustomerSatisfactionCategory,MonthlyCharges_DataUsage
8318-LCNBW,Male,0,Yes,No,35,No,No phone service,DSL,643,8,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,No,80.40884849786887,77.53616597485453,14.97763345837057,2024-03-04,38.13108910929806,930.125,2023-07-28,No,2024,3,4,2023,7,28,100.43,91.28108910929805,Mid-term,Medium,High,34175.45
6469-QJKZW,Female,0,Yes,No,4,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,No,80.74884009639477,89.86376505905938,9.592720061110604,2023-10-15,0.0,40.3,2023-08-24,No,2023,10,15,2023,8,24,75.16,20.15,Short-term,Low,High,0.0
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,747,4,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,44.046059042734825,72.88026772741077,13.377454236327347,2023-10-10,12.24855621839514,1974.375,2023-09-11,Yes,2023,10,10,2023,9,11,69.67,113.49855621839514,Long-term,High,Low,75633.75
1217-VASWC,Male,1,Yes,No,43,Yes,No,Fiber optic,602,8,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304,No,90.00828618250858,64.57196781757101,12.88758477303606,2024-03-14,39.9008254698602,2161.825,2023-06-30,No,2024,3,14,2023,6,30,120.12,140.4508254698602,Long-term,High,High,60531.1
7812-FZHPE,Female,0,Yes,Yes,17,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,Yes,100.0,51.24285695,34.73275680711737,2023-10-25,0.0,204.85,2023-09-12,No,2023,10,25,2023,9,12,82.27,24.1,Mid-term,Low,,0.0
6370-ZVHDV,Female,0,Yes,No,61,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,No,70.69009580104512,78.39368880474505,12.532938358486378,2025-07-21,0.0,771.65,2023-07-19,No,2025,7,21,2023,7,19,119.16,25.3,Long-term,Low,Medium,0.0
5915-DGNVC,Female,0,Yes,No,49,Yes,Yes,DSL,101,6,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No,60.38328609663033,75.15826048751263,15.559766804302043,2024-02-19,0.0,1759.1,2023-09-02,Yes,2024,2,19,2023,9,2,93.82,71.8,Long-term,High,Medium,7251.799999999999
6260-XLACS,Male,0,No,No,4,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,No,100.0,70.33753680246745,15.522388519187333,2024-04-06,0.0,39.4,2023-08-26,No,2024,4,6,2023,8,26,88.48,19.7,Short-term,Low,,0.0
3566-CAAYU,Female,0,Yes,Yes,64,No,No phone service,DSL,557,6,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,No,50.21547252546234,78.24621544101309,9.364207015625578,2024-07-26,48.31884265929816,1595.2,2023-08-30,No,2024,7,26,2023,8,30,104.85,98.16884265929816,Long-term,Medium,Medium,27766.45
4983-CCWMC,Male,0,No,No,3,Yes,No,Fiber optic,911,6,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,70.30159700303648,84.91505647246784,13.209395307388846,2023-10-09,11.336942897420151,104.4,2023-08-18,No,2023,10,9,2023,8,18,60.09,80.93694289742015,Short-term,Medium,Medium,63405.59999999999
9103-CXVOK,Male,0,Yes,Yes,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,72.69433408947886,79.90711438432184,8.084525394,2023-10-15,0.0,9.875,2023-07-02,No,2023,10,15,2023,7,2,65.61,19.75,Short-term,Low,Medium,0.0
2896-TBNBE,Male,0,Yes,No,40,Yes,No,Fiber optic,852,3,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,90.17721430678624,83.06981072686237,5.3846380184221125,2024-03-04,16.660141881980604,1616.0,2023-08-14,No,2024,3,4,2023,8,14,124.79,97.4601418819806,Long-term,High,High,68841.59999999999
4797-AXPXK,Female,0,No,Yes,1,Yes,No,DSL,339,8,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,60,Yes,75.39608462690182,59.36056167936016,34.10454260584554,2023-10-17,38.48880820708635,30.0,2023-09-09,No,2023,10,17,2023,9,9,42.29,98.48880820708635,Short-term,Medium,High,20340.0
5229-PRWKT,Male,0,No,No,8,Yes,Yes,Fiber optic,720,5,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,62.52049156317323,57.76936702931516,30.02728922140657,2023-10-07,17.035611336746484,346.2,2023-09-08,Yes,2023,10,7,2023,9,8,40.49,103.58561133674648,Short-term,High,Medium,62316.0
6982-UQZLY,Female,1,Yes,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,Yes,55.73223444418066,50.30476413920629,22.36209529322121,2023-10-13,0.0,10.425,2023-09-13,No,2023,10,13,2023,9,13,34.37,20.85,Short-term,Low,Medium,0.0
2522-WLNSF,Female,1,Yes,No,34,Yes,No,DSL,45,3,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,64.87267269630797,98.13407698515422,8.652531221480068,2024-04-09,0.0,1091.4,2023-09-09,Yes,2024,4,9,2023,9,9,90.22,64.2,Mid-term,Medium,Medium,2889.0
3841-CONLJ,Female,0,Yes,No,1,No,No phone service,DSL,660,2,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,35,No,54.89608958582284,76.57121138442436,9.618609241302089,2023-10-20,46.59339799987512,17.5,2023-09-11,No,2023,10,20,2023,9,11,46.28,81.59339799987512,Short-term,Medium,Medium,23100.0
5057-LCOUI,Female,0,No,No,39,No,No phone service,DSL,258,10,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,70.71737979677025,41.02746993838743,36.04684589167381,2023-10-09,0.0,989.625,2023-09-04,No,2023,10,9,2023,9,4,73.67,50.75,Long-term,Medium,Medium,13093.5
0193-ESZXP,Female,1,Yes,No,58,Yes,No,Fiber optic,588,4,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes,61.53705730209271,43.47049844167919,26.66868306819605,2024-02-25,15.769600844724142,3059.5,2023-09-09,Yes,2024,2,25,2023,9,9,92.87,121.26960084472414,Long-term,High,Medium,62034.0
4475-NVTLU,Male,0,Yes,Yes,45,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,No,47.589433100653736,82.78348635,1.6920950541100392,2024-10-29,0.0,432.0,2023-08-30,No,2024,10,29,2023,8,30,90.9,19.2,Long-term,Low,Low,0.0
4369-HTUIF,Male,1,No,No,6,Yes,No,Fiber optic,972,8,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,Yes,88.82718682562356,44.50210640361966,27.73323274949706,2023-10-20,30.02478129335724,255.45,2023-09-10,No,2023,10,20,2023,9,10,67.09,115.17478129335724,Short-term,High,High,82765.8
9386-LDCZR,Male,0,No,No,43,Yes,No,Fiber optic,184,3,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,62.53491214856441,74.90786637400865,14.3016628,2024-02-22,0.0,1948.975,2023-09-01,Yes,2024,2,22,2023,9,1,91.23,90.65,Long-term,High,Medium,16679.600000000002
9585-KKMFD,Male,0,Yes,Yes,41,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,879.8,No,50.97794792537032,71.53640280113027,0.0,2024-09-26,0.0,410.0,2023-09-06,No,2024,9,26,2023,9,6,91.98,20.0,Long-term,Low,Medium,0.0
5399-ZIMKF,Male,0,No,No,5,Yes,No,Fiber optic,192,7,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,67.47611298268687,74.15092347,23.57408469743161,2023-10-02,0.0,186.625,2023-08-30,Yes,2023,10,2,2023,8,30,48.9,74.65,Short-term,High,Medium,14332.800000000001
0336-KXKFK,Male,0,No,No,72,No,No phone service,DSL,58,6,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,71.02557348951488,75.21241428478311,17.509395668981593,2025-06-27,0.0,2203.2000000000003,2023-06-22,No,2025,6,27,2023,6,22,125.52,61.2,Long-term,Medium,Medium,3549.6000000000004
5619-XZZKR,Male,0,No,No,4,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,No,43.802999116314496,83.59475797547125,8.694956379138432,2024-03-30,0.0,39.9,2023-09-11,No,2024,3,30,2023,9,11,39.11,19.95,Short-term,Low,Low,0.0
3948-FVVRP,Male,0,Yes,Yes,9,Yes,No,DSL,869,3,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,No,74.97471500688644,100.0,10.047131802818866,2023-10-23,37.337176606290825,246.6,2023-07-31,No,2023,10,23,2023,7,31,73.93,92.13717660629082,Short-term,Medium,Medium,47621.2
5327-XOKKY,Male,1,Yes,No,72,Yes,Yes,DSL,247,1,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329,No,54.292636469646034,72.83956563724159,11.514859367936417,2025-04-16,0.0,2644.2000000000003,2023-09-01,Yes,2025,4,16,2023,9,1,114.78,73.45,Long-term,High,Medium,18142.15
0983-TATYJ,Female,0,Yes,No,33,Yes,No,DSL,490,7,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,95.66543214,75.83374694384537,7.05419806,2024-04-03,40.19309833449325,848.9250000000001,2023-06-24,No,2024,4,3,2023,6,24,121.61,91.64309833449326,Mid-term,Medium,High,25210.5
1813-JYWTO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,647,10,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No,77.85940768115103,79.36876986888751,10.96309573793468,2025-05-25,22.378503057847293,2896.2000000000003,2023-08-02,No,2025,5,25,2023,8,2,138.9,102.8285030578473,Long-term,High,High,52051.15
0156-FVPTA,Male,0,Yes,No,22,Yes,No,DSL,223,2,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,Yes,64.00150014836025,46.84733666083744,41.560220281797655,2023-10-16,0.0,596.2,2023-09-07,Yes,2023,10,16,2023,9,7,44.44,54.2,Mid-term,Medium,Medium,12086.6
1984-FCOWB,Female,0,Yes,No,70,Yes,Yes,Fiber optic,598,6,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,Yes,58.82248344523974,52.68050427589753,26.48181777945385,2024-02-21,26.21886705321674,3832.5,2023-09-09,Yes,2024,2,21,2023,9,9,102.34,135.71886705321674,Long-term,High,Medium,65481.0
0654-HMSHN,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,258,1,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,Yes,68.42548438654563,57.15174390128058,33.71104981,2023-10-19,0.0,1096.2,2023-09-01,Yes,2023,10,19,2023,9,1,55.71,104.4,Mid-term,High,Medium,26935.2
6719-OXYBR,Male,0,No,No,15,Yes,No,Fiber optic,594,2,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,79.19186112374935,83.95798848709747,9.280000111491695,2023-10-20,21.68995826957552,639.75,2023-08-06,No,2023,10,20,2023,8,6,84.91,106.98995826957551,Mid-term,High,High,50668.2
3312-ZWLGF,Male,1,Yes,No,29,Yes,Yes,Fiber optic,714,8,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,No,69.61758807,82.63550811954785,9.528636414,2023-10-18,21.792689533870675,1149.85,2023-08-31,Yes,2023,10,18,2023,8,31,89.09,101.09268953387067,Mid-term,High,Medium,56620.2
6476-YHMGA,Female,0,Yes,Yes,15,Yes,No,DSL,876,6,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,66.74261789294715,92.84095793948116,10.907305317403193,2023-10-28,24.181928353144293,573.75,2023-09-10,Yes,2023,10,28,2023,9,10,70.84,100.68192835314429,Mid-term,High,Medium,67014.0
5287-QWLKY,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,437,6,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Yes,70.87555436226843,49.48881306984622,32.81046131041309,2023-10-07,32.583763251612865,3731.05,2023-09-07,No,2023,10,7,2023,9,7,109.07,137.68376325161285,Long-term,High,Medium,45928.7
0795-XCCTE,Male,1,No,No,72,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,No,60.94211603144568,55.73607929464792,3.4323610082300284,2024-08-23,0.0,914.4,2023-08-30,No,2024,8,23,2023,8,30,129.51,25.4,Long-term,Low,Medium,0.0
0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,Fiber optic,741,10,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,64.85191109735443,56.13070129804328,10.19784862066824,2023-10-15,46.61159761517096,825.0749999999999,2023-09-04,Yes,2023,10,15,2023,9,4,73.65,133.46159761517094,Mid-term,High,Medium,64355.85
3785-NRHYR,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,38.71311341642494,75.04121828,10.817238733087386,2023-10-07,0.0,9.825,2023-09-08,No,2023,10,7,2023,9,8,28.9,19.65,Short-term,Low,Low,0.0
5196-SGOAK,Female,0,No,No,1,Yes,No,Fiber optic,867,5,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,84.60589346278552,50.161247879004726,31.950860964400427,2023-10-03,45.832629262407785,37.85,2023-09-10,No,2023,10,3,2023,9,10,53.66,121.5326292624078,Short-term,High,High,65631.90000000001
4537-DKTAL,Female,0,No,No,2,Yes,No,DSL,298,6,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,74.48196670482643,90.97300187543708,10.644248106779571,2023-10-12,0.0,45.55,2023-07-19,No,2023,10,12,2023,7,19,65.84,45.55,Short-term,Medium,Medium,13573.9
7072-MBHEV,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,131,7,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No,58.39816233949855,64.34351968394404,8.920846222819227,2023-10-04,0.0,429.55,2023-08-30,Yes,2023,10,4,2023,8,30,60.48,78.1,Short-term,High,Medium,10231.099999999999
5602-BVFMK,Female,0,No,No,12,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,No,98.48102472032858,49.92367660306243,15.68928887984686,2024-03-18,0.0,115.8,2023-08-01,No,2024,3,18,2023,8,1,94.79,19.3,Mid-term,Low,High,0.0
6297-NOOPG,Female,0,Yes,No,70,Yes,Yes,Fiber optic,922,9,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,71.30524720588579,85.71179406219208,8.231737225592244,2025-07-21,16.749977535929183,3867.5,2023-08-09,No,2025,7,21,2023,8,9,133.07,127.24997753592919,Long-term,High,Medium,101881.0
1891-UAWWU,Female,1,Yes,No,20,Yes,Yes,Fiber optic,752,8,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951,Yes,54.45784642037205,51.43306305000004,31.41000271277256,2023-09-29,48.7330784,908.0,2023-09-11,Yes,2023,9,29,2023,9,11,43.05,139.5330784,Mid-term,High,Medium,68281.59999999999
8204-TIFGJ,Female,0,No,No,23,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,No,82.85106132205688,82.43657223702715,11.13662953411595,2023-10-21,0.0,233.45,2023-07-26,No,2023,10,21,2023,7,26,94.71,20.3,Mid-term,Low,High,0.0
8050-DVOJX,Male,1,No,No,49,Yes,Yes,DSL,413,1,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No,75.97072324763894,69.09791593,16.486487669627728,2025-04-20,47.82860433764098,1993.075,2023-06-24,No,2025,4,20,2023,6,24,108.48,129.178604337641,Long-term,High,High,33597.549999999996
6108-OQZDQ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,912,10,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,Yes,75.91869978226329,44.84094687,31.881942809445995,2023-10-21,37.07280174520188,195.9,2023-09-04,No,2023,10,21,2023,9,4,48.04,135.0228017452019,Short-term,High,High,89330.40000000001
0363-QJVFX,Male,0,No,No,32,Yes,Yes,Fiber optic,865,8,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,63.61366593022614,40.74607742357044,31.35970295,2023-10-19,22.06347479494206,1730.4,2023-09-05,Yes,2023,10,19,2023,9,5,64.25,130.21347479494207,Mid-term,High,Medium,93549.75
8903-XEBGX,Male,0,No,Yes,2,Yes,No,DSL,263,5,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,76.75743585667053,70.14460399,9.603119299898438,2023-10-04,0.0,55.3,2023-07-30,No,2023,10,4,2023,7,30,69.15,55.3,Short-term,Medium,High,14543.9
8169-SAEJD,Male,1,Yes,No,69,No,No phone service,DSL,216,8,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,66.07362564668358,70.30256280365326,11.072316337337757,2025-04-09,0.0,1950.975,2023-09-07,Yes,2025,4,9,2023,9,7,124.0,56.55,Long-term,Medium,Medium,12214.8
9840-DVNDC,Male,0,No,No,6,Yes,No,Fiber optic,875,5,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,Yes,78.33912177468764,32.44562103,29.740408206119696,2023-10-07,13.72069637,241.5,2023-09-03,No,2023,10,7,2023,9,3,54.6,94.22069637,Short-term,High,High,70437.5
1089-XZWHH,Female,0,Yes,Yes,24,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,41.42583318984042,81.10535317,9.518076818425516,2024-10-20,0.0,236.4,2023-09-03,No,2024,10,20,2023,9,3,55.91,19.7,Mid-term,Low,Low,0.0
2325-WINES,Female,0,No,No,32,Yes,Yes,Fiber optic,622,10,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,No,63.49189805531216,73.73684723816993,16.186848967817994,2024-03-16,14.186417613859245,1664.8,2023-09-12,Yes,2024,3,16,2023,9,12,79.31,118.23641761385925,Mid-term,High,Medium,64719.1
6064-ZATLR,Female,0,No,No,27,Yes,No,DSL,378,2,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,95.83232646712293,84.94063919,8.711377192068523,2025-05-02,26.91774174966231,713.475,2023-06-19,No,2025,5,2,2023,6,19,114.12,79.7677417496623,Mid-term,Medium,High,19977.3
3096-JRDSO,Female,1,Yes,No,27,Yes,Yes,Fiber optic,16,5,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Yes,58.49398816899549,43.04850641923127,37.55641562055371,2023-10-01,0.0,1408.05,2023-09-10,Yes,2023,10,1,2023,9,10,47.94,104.3,Mid-term,High,Medium,1668.8
7824-PANSQ,Male,0,No,No,58,Yes,Yes,Fiber optic,721,2,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,60.942425537602205,51.45373337095609,16.416772886441027,2023-10-16,15.655342168653608,2338.8500000000004,2023-09-07,Yes,2023,10,16,2023,9,7,102.53,96.30534216865361,Long-term,High,Medium,58148.65
8042-JVNFH,Male,0,No,No,1,Yes,No,Fiber optic,167,3,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,63.28057992325037,54.73145453267787,23.436697196003607,2023-10-05,0.0,35.675,2023-09-06,Yes,2023,10,5,2023,9,6,40.84,71.35,Short-term,High,Medium,11915.449999999999
9648-BCHKM,Female,0,Yes,Yes,18,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,No,51.77790796167035,71.43148135,9.482060526764675,2024-08-18,0.0,221.85,2023-09-09,No,2024,8,18,2023,9,9,60.3,24.65,Mid-term,Low,Medium,0.0
2888-ADFAO,Female,0,Yes,Yes,47,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,36.875788356576216,68.73946039088949,5.702701382759916,2025-06-18,0.0,500.55,2023-09-11,No,2025,6,18,2023,9,11,78.17,21.3,Long-term,Low,Low,0.0
8707-HOEDG,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,416,10,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,66.54120402,77.43659321627507,13.396865852870604,2025-01-06,13.904401524359663,3857.0,2023-09-07,Yes,2025,1,6,2023,9,7,123.14,124.10440152435967,Long-term,High,Medium,45843.200000000004
3374-LXDEV,Female,0,No,No,13,Yes,Yes,Fiber optic,913,7,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,Yes,72.03789136122485,42.97088561960432,35.10729052007688,2023-10-08,16.673943128223105,581.1,2023-09-06,No,2023,10,8,2023,9,6,49.93,106.0739431282231,Mid-term,High,Medium,81622.20000000001
4072-IPYLT,Female,0,Yes,Yes,36,Yes,No,DSL,401,2,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815,No,69.21242397192022,74.61952241509861,8.476660831,2023-10-22,46.94925583507104,918.9,2023-09-06,Yes,2023,10,22,2023,9,6,96.74,97.99925583507104,Long-term,Medium,Medium,20471.05
7167-PCEYD,Male,0,No,No,67,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,67.82682157,87.97843779895767,13.102504495495817,2025-03-12,0.0,663.3000000000001,2023-09-07,No,2025,3,12,2023,9,7,121.72,19.8,Long-term,Low,Medium,0.0
4936-YPJNK,Female,0,No,No,10,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,No,70.64561306275581,61.40663228339943,0.0,2023-10-29,0.0,99.5,2023-07-09,No,2023,10,29,2023,7,9,80.65,19.9,Short-term,Low,Medium,0.0
1580-BMCMR,Male,1,No,No,19,Yes,No,Fiber optic,632,8,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,No,85.34262207326147,80.45491476330751,10.026026309474732,2023-10-20,36.232830693095714,829.35,2023-07-28,No,2023,10,20,2023,7,28,94.32,123.53283069309572,Mid-term,High,High,55173.6
4817-KEQSP,Female,0,Yes,Yes,71,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,No,67.14330721106175,85.58336423211705,7.701973506212598,2025-03-27,0.0,704.6750000000001,2023-09-12,No,2025,3,27,2023,9,12,130.44,19.85,Long-term,Low,Medium,0.0
6408-WHTEF,Male,0,Yes,Yes,72,Yes,Yes,DSL,898,1,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,No,61.38876134369096,98.56647436561954,4.683706567343609,2025-06-15,37.08497053930256,3218.4,2023-09-04,Yes,2025,6,15,2023,9,4,128.71,126.48497053930257,Long-term,High,Medium,80281.20000000001
9251-AWQGT,Female,0,Yes,Yes,48,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,No,65.78311772667871,75.18234028906525,7.2337949908010035,2025-01-28,0.0,480.0,2023-09-02,No,2025,1,28,2023,9,2,106.55,20.0,Long-term,Low,Medium,0.0
8749-CLJXC,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,78.69020139635164,83.24458604352517,7.131484278536743,2023-10-12,0.0,10.025,2023-07-08,No,2023,10,12,2023,7,8,72.56,20.05,Short-term,Low,High,0.0
7989-VCQOH,Male,0,Yes,Yes,18,Yes,No,DSL,202,2,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,No,91.18040317814874,61.96137207437635,9.760071025747097,2023-10-25,0.0,749.25,2023-07-26,No,2023,10,25,2023,7,26,99.42,83.25,Mid-term,High,High,16816.5
5049-GLYVG,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,60.57784391246233,47.621929625740606,34.11171149343776,2023-10-14,0.0,10.3,2023-08-31,No,2023,10,14,2023,8,31,27.47,20.6,Short-term,Low,Medium,0.0
4199-QHJNM,Male,1,Yes,No,67,Yes,Yes,Fiber optic,978,1,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,No,71.48400680543325,56.08043795686976,3.1633676935752213,2025-08-19,28.222671279604352,3447.15,2023-07-01,No,2025,8,19,2023,7,1,135.32,131.12267127960436,Long-term,High,Medium,100636.20000000001
8882-TLVRW,Male,0,Yes,Yes,69,No,No phone service,DSL,942,7,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No,75.07536162903939,88.44774376,11.581368901298568,2024-09-02,45.63895538762815,1348.95,2023-06-16,No,2024,9,2,2023,6,16,132.49,84.73895538762815,Long-term,Medium,High,36832.200000000004
5883-GTGVD,Male,0,No,No,19,Yes,Yes,Fiber optic,82,6,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,55.111329899067655,54.66431287412317,33.49199560664701,2023-10-13,0.0,949.525,2023-09-12,Yes,2023,10,13,2023,9,12,40.62,99.95,Mid-term,High,Medium,8195.9
5135-GRQJV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,108,6,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,70.30625750819377,79.94439706351929,16.83107392602894,2024-10-23,0.0,4122.0,2023-07-21,No,2024,10,23,2023,7,21,125.48,114.5,Long-term,High,Medium,12366.0
