customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,691,9,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,82.42088222339964,78.93662997468685,8.400838679359603,2023-10-29,34.935182638396284,1150.6,2023-07-18,No
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,570,1,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,86.06620750604208,89.95581514002029,18.00453995944458,2023-10-27,34.098766818290656,1400.875,2023-08-03,No
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,582,4,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,38.88270473475533,97.03172609918036,17.782080177858834,2023-10-10,29.59143471952963,22.575,2023-09-03,No
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,922,9,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,69.66947703993594,63.61970942563983,14.664476775969042,2023-10-03,31.146264159571025,1426.4250000000002,2023-09-04,Yes
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,90,10,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,86.82792257191377,62.13624534645314,0.0,2024-02-15,0.0,2675.7,2023-07-20,No
2955-PSXOE,Female,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,67.19981556529832,46.41920553820681,26.78063994445824,2023-10-04,0.0,10.1,2023-09-02,No
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,199,9,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,80.93595467503546,62.27273822081263,35.55572607602231,2025-05-05,0.0,3499.65,2023-09-12,No
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,952,4,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No,75.26748201440626,73.77965194445619,17.89472546358988,2023-10-04,42.20697589441507,2949.7999999999997,2023-08-17,No
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,13,3,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,75.1249034792894,85.82737583173865,13.97379261235967,2023-10-16,0.0,410.84999999999997,2023-08-01,No
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,638,4,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,65.93027532897554,84.96873590507597,20.032043188564685,2023-10-19,13.398651595578656,639.6,2023-09-03,Yes
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,84,6,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,51.75128793796436,90.69771454983852,16.187322958667693,2024-02-29,0.0,1851.3000000000002,2023-08-30,Yes
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No,53.17704778862459,68.00302471634691,17.891713387486426,2024-07-26,0.0,665.1500000000001,2023-09-11,No
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,300,2,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,80.64028771682976,56.83856137031123,14.393274250901896,2025-01-06,0.0,3049.2000000000003,2023-08-24,No
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,269,2,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,70.29187383278325,88.58014195302145,16.74346599322756,2023-10-26,0.0,341.325,2023-07-24,No
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,237,5,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,67.92231633089163,71.71803727034765,19.9706187036722,2023-10-02,0.0,732.0,2023-09-04,No
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,37,2,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,63.64164936516471,37.89839497019115,31.950963053027014,2023-10-25,0.0,1784.7,2023-09-11,Yes
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,103,9,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,65.42216731778872,59.81512135611362,11.08277369189103,2023-10-16,0.0,316.8,2023-09-12,No
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,200,8,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,85.7036769173221,81.45063745959382,2.138847279609352,2024-03-20,0.0,2096.875,2023-07-17,No
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,209,10,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,Yes,64.9713387719796,54.38579290921005,35.62047947350813,2023-10-01,0.0,1090.05,2023-09-13,Yes
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,338,9,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes,49.88402930047647,36.29973372635571,24.58201727663731,2023-10-13,23.115359760730342,864.675,2023-09-02,Yes
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,204,6,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Yes,81.1547766331026,60.65376272259603,35.191930185798164,2023-10-04,0.0,40.4,2023-09-03,No
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No,66.92685004202924,87.93175688218678,8.462695499924289,2024-03-22,0.0,410.84999999999997,2023-09-01,No
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,13,9,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,70.47093798299164,78.77942867878723,11.949727996917185,2024-10-30,0.0,1194.6,2023-06-28,No
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,932,5,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,94.11367459599263,75.42151613817511,10.374437921857789,2023-10-28,23.45293577081334,994.5,2023-08-10,No
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,69.6915916397424,78.40637767854093,3.767190169202868,2024-11-30,0.0,741.9499999999999,2023-09-09,No
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,602,6,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,Yes,74.33775509678088,47.41954484388839,40.52928172181663,2023-10-27,10.480121090907302,150.7,2023-09-03,No
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,22,5,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,Yes,52.31614763052512,62.68583235647469,33.82079149965947,2024-03-03,0.0,1490.125,2023-09-05,Yes
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,790,1,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,66.7049582147356,76.29417237599218,1.844661874025105,2023-10-18,39.626543242665036,37.675,2023-09-08,Yes
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,770,6,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,79.14289067812902,66.51952888059833,6.294186656825854,2023-10-18,29.40071950096165,1201.175,2023-07-04,No
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,881,3,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,46.669393992381366,72.85319323009568,14.038697779920756,2024-02-20,13.416121206508866,543.95,2023-09-11,No
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No,73.01267639673564,85.21279905013814,17.901698854114848,2024-02-22,0.0,476.525,2023-07-11,No
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,75,2,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,71.5118660896721,83.216785413765,14.582838068888506,2023-10-27,0.0,1935.15,2023-07-21,No
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,644,5,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,Yes,70.6193118338116,54.91412756355527,33.95174504346144,2024-03-03,34.567449772760455,1547.7,2023-08-31,No
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,85.55738347987365,81.6805980596682,15.28713643557068,2025-05-14,0.0,69.47500000000001,2023-07-01,No
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,69,10,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689,No,75.01657772272782,70.0485151814662,9.595922134182212,2024-03-23,0.0,3358.375,2023-08-24,No
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,683,10,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,No,92.17107847534666,78.18496837864333,1.2895877114701797,2023-10-03,27.165979678332874,717.75,2023-07-25,No
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,407,2,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,55.096157266089456,58.22934953557145,7.723897095586473,2025-05-04,12.99583368007935,3120.525,2023-08-31,Yes
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,196,7,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,No,72.03886850827521,81.7847666388539,8.706177940638106,2025-08-25,0.0,1847.0500000000002,2023-08-15,No
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No,71.26700179584921,94.28857707813567,7.514737565821589,2024-02-16,0.0,207.9,2023-08-01,No
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,837,2,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,No,53.9611825936738,65.25867867957894,10.273474326873131,2023-10-24,19.59279808826361,1427.0,2023-09-06,Yes
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,No,84.34442503137019,74.14072326682245,12.207098799464752,2024-02-13,0.0,228.25,2023-06-28,No
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,406,10,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,No,100.0,83.2910677871013,14.265075941217487,2023-10-29,30.19645805000557,791.7,2023-06-24,No
3705-PSNGL,Male,0,No,No,45,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,Yes,69.74490888274254,37.7677976993807,30.847988381974677,2024-04-10,0.0,458.99999999999994,2023-08-31,No
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,No,77.57531632410651,92.52842634427483,8.60940067816833,2023-10-15,0.0,20.35,2023-06-27,No
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,No,71.26777713722991,75.51775383699851,0.4812029717770336,2024-07-26,0.0,562.875,2023-08-09,No
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,326,8,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No,59.29622995139236,73.07749670734104,7.585611403544325,2023-10-24,14.768417713622934,217.6,2023-09-06,Yes
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,766,7,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Yes,42.68859583296975,64.24627732077244,27.37665609717318,2023-10-29,11.458442033024738,331.45,2023-09-03,Yes
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,563,3,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,Yes,59.41339775356953,65.51245266427729,33.80596186350754,2023-10-01,12.109758086488696,91.5,2023-09-01,No
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,No,49.120624285724034,60.31076857583917,10.21855198495992,2023-09-29,0.0,71.575,2023-08-31,No
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,858,3,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199,No,95.56153117088677,81.03438129308107,16.114039610667042,2025-01-17,14.718899345122463,1620.6750000000002,2023-07-21,No
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,893,5,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,No,68.27335459115142,100.0,7.160960789079473,2024-03-27,11.806054576491679,2920.125,2023-09-09,Yes
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,208,10,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,No,64.81121006429244,82.77358461964675,12.56271814199701,2024-03-22,0.0,1238.875,2023-09-13,No
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,819,5,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No,83.33730737181709,79.77721020816287,11.45043949817716,2025-05-18,43.75973887768099,3083.1749999999997,2023-08-15,No
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,471,1,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,No,53.17373345716168,83.22082310766986,10.21950266561694,2023-10-29,20.496335059572075,1693.125,2023-09-05,Yes
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,384,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,Yes,58.49703942993172,58.82286492599216,22.469585447989655,2023-10-02,26.868504701036656,115.5,2023-09-02,Yes
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,Yes,71.02108403872931,42.3841213496378,27.91122437539592,2023-10-07,0.0,110.55000000000001,2023-09-08,No
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,612,7,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,Yes,85.43153487135221,46.93986045642591,21.14471598831409,2023-10-11,27.963140565395037,37.65,2023-09-04,No
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,83,7,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,No,77.52527567753182,79.88907996051398,14.652666596622955,2023-09-29,0.0,906.5250000000001,2023-07-10,No
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,774,5,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,No,73.72487713773823,71.8698562773987,6.695794016237096,2025-08-24,32.83628215008579,3965.4,2023-07-10,No
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,573,6,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,No,71.17176602854025,88.23279915677705,7.124067751782418,2024-04-21,23.297067686974607,1159.8999999999999,2023-06-17,No
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,No,76.00353783290163,82.25761523111754,9.94049588452886,2025-05-03,0.0,180.9,2023-07-03,No
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,532,9,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Yes,73.02479357693882,51.45427217405759,26.481718113424584,2024-04-09,14.264944757463915,1984.0,2023-09-04,No
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,260,8,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,No,54.550415878345966,80.17613251933658,6.799267474531501,2023-10-10,0.0,1545.7,2023-09-10,Yes
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,325,6,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,No,70.69118832449728,70.2463397272175,12.540061455272998,2023-10-20,13.979786754918585,1377.1000000000001,2023-07-08,No
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,704,2,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,No,53.89467011623371,93.0350793193476,6.434038478169336,2023-10-22,40.66383778848206,571.5500000000001,2023-09-07,No
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,977,2,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,No,71.21623814351236,86.6470274533311,11.131521038725673,2025-01-12,48.650971909927435,2173.0499999999997,2023-06-23,No
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,742,6,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,No,62.79028087767638,74.47079162632699,9.499136156066218,2023-10-19,48.802978266668276,294.0,2023-09-13,Yes
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,99,7,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,Yes,100.0,42.96289600668567,33.21022545946781,2023-10-28,0.0,2009.25,2023-09-09,No
1383-EZRWL,Female,0,No,No,7,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,Yes,69.40158424372432,66.92346572463205,32.52696688110232,2023-10-13,0.0,70.175,2023-08-30,No
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,490,3,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,No,48.93640650607617,90.01824853681937,11.074629823883528,2025-03-09,38.0346278897552,4034.5750000000003,2023-09-11,Yes
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,53,10,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,No,67.98729683984614,75.02429161614793,7.701293024684804,2023-10-18,0.0,2085.0,2023-09-08,Yes
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,427,4,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,No,77.79038118456832,72.17996507488964,8.304558527365865,2025-02-27,35.230816806904826,1509.95,2023-08-18,No
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,250,5,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,Yes,95.10045919228786,51.44326471726037,30.254568477677363,2023-10-27,0.0,35.2,2023-09-12,No
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,635,4,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,No,61.15821400091922,72.40296882519714,10.48004633998525,2025-07-27,29.280693591077302,2024.55,2023-09-06,Yes
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,545,9,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,No,46.2635803896454,62.28931446911909,11.010372530806563,2023-10-07,40.31106241500632,1803.9,2023-09-08,Yes
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,908,6,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,No,82.25255517146472,84.71542380418205,9.97899042304422,2023-10-12,21.276734223890067,189.125,2023-07-10,No
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,219,4,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,Yes,49.29101941150523,22.966519528926423,30.85200497031005,2024-02-12,0.0,174.125,2023-09-13,No
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,520,6,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,No,63.457668377387726,61.6885512166165,18.52681178256542,2024-02-15,46.985671645145466,1028.0500000000002,2023-09-10,Yes
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,875,6,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,No,66.13569271733509,67.71556168734237,5.046315406293579,2023-10-01,12.24897179403889,672.975,2023-08-31,No
8020-BWHYL,Female,1,No,No,15,Yes,No,Fiber optic,429,8,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,Yes,68.95549820049838,53.3935581275622,20.570676910678955,2023-10-19,29.425371936533615,564.75,2023-09-11,Yes
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,No,80.33746685611503,59.24411990921467,9.678981025236432,2024-10-17,0.0,251.25000000000003,2023-06-24,No
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,504,4,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,Yes,59.74548576570419,46.51842603182687,28.137188597145425,2023-10-18,34.41452031272628,517.0,2023-09-06,Yes
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,825,4,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.05,5925.75,No,65.89406121749859,79.13930307209107,2.1318548894150773,2023-09-30,31.85628296848528,2936.9249999999997,2023-09-07,Yes
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,436,10,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,Yes,69.78594470575918,49.25073443881552,26.59324196782395,2024-04-20,19.989767169174208,3964.725,2023-08-31,Yes
4128-ETESU,Female,1,Yes,No,47,Yes,Yes,Fiber optic,113,5,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4747.2,No,72.24396936278183,78.49679539728128,11.860407393336931,2023-10-05,0.0,2342.9500000000003,2023-08-19,No
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,7,6,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.9,1028.9,No,71.46740762061884,76.73303786813636,4.42376731811593,2023-10-27,0.0,532.35,2023-08-27,No
4625-EWPTF,Male,0,No,No,8,No,No phone service,DSL,383,8,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.45,226.45,Yes,76.5400866283387,46.313806342143,26.70470154742729,2023-10-29,32.368725270738324,121.8,2023-09-08,No
5980-NOPLP,Female,0,Yes,No,44,Yes,Yes,Fiber optic,16,3,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,Yes,82.65759264462606,58.07046416606687,32.997893139068765,2023-10-10,0.0,2114.2,2023-09-12,No
3850-OKINF,Male,0,Yes,Yes,71,Yes,Yes,DSL,123,6,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.2,4692.55,No,75.88951173476453,69.57422305329423,8.608448720617119,2024-03-18,0.0,2350.1,2023-07-01,No
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,748,9,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,Yes,76.80378285263828,61.196877785533815,25.697463367473446,2023-10-11,10.641126258204924,1251.0,2023-08-30,No
8010-EZLOU,Male,1,No,No,15,Yes,Yes,Fiber optic,607,6,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,Yes,46.266652498802834,52.83053162258653,26.976595749362943,2023-10-14,48.54740754748197,601.5,2023-09-05,Yes
1156-ZFYDO,Female,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,70.75341548748521,68.2776624656336,8.13967837334337,2023-10-09,0.0,9.875,2023-06-19,No
3295-YVUSR,Male,1,No,No,2,Yes,Yes,Fiber optic,742,8,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,No,77.19261322002413,84.64369863546574,11.404455633005858,2023-10-22,34.12852248398018,72.6,2023-08-14,No
8016-NCFVO,Male,1,No,No,55,Yes,Yes,Fiber optic,481,9,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,No,80.93411791855675,74.49448068291512,7.2360454122741,2023-10-29,13.188602927491399,3203.75,2023-08-21,No
4119-ZYPZY,Male,1,No,No,71,Yes,Yes,Fiber optic,548,9,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,No,59.61473838649309,83.16358321536144,7.023471511530088,2025-09-06,37.324571428921864,3791.4,2023-09-07,Yes
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,No,60.11441087667033,71.14751313875777,17.17928232042949,2025-09-13,0.0,623.75,2023-08-30,No
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,942,8,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No,61.38848987074603,81.81062742771083,11.422833952372631,2023-10-21,33.02661011989679,44.625,2023-09-01,Yes
0303-WMMRN,Male,0,No,No,5,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No,78.04620849837015,93.03278037316063,7.19474573988866,2023-09-29,0.0,48.125,2023-07-28,No
6408-OTUBZ,Female,0,No,No,66,Yes,Yes,Fiber optic,869,2,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,No,85.50821582386313,85.86165800392783,8.745831640943846,2024-04-08,33.26886109893907,3450.15,2023-08-08,No
5204-HMGYF,Female,0,Yes,Yes,49,Yes,No,DSL,472,6,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345,No,63.88809839062598,75.8758618178352,18.226774761353724,2024-02-16,40.653888524186094,2136.4,2023-09-13,Yes
